key_0,tweet_id,tweet_text,author_username,author_name,products_detected,overall_sentiment,intent,aspect_product,aspect,aspect_sentiment,posted_at_utc,posted_at_lagos,posted_date,posted_hour_utc,posted_hour_lagos,posted_dow,posted_week,created_at
,tweet-1939199509231194601,@piggyvest Dash us something for offering today. Just credit our piggyvest account as your loyal customers 😁😁😁,JAgbontusi,Jennifer Agbontusi,['PiggyVest'],slightly_positive,suggestion,PiggyVest,savings_plans,slightly_positive,2025-06-29T05:49:26Z,2025-06-29T06:49:26+01:00,2025-06-29,5,6,Sunday,2025-W26,2025-06-29T05:49:26Z
,tweet-1939198746815844443,"Top 3 multinational companies I would like to work and be reckoned with, @piggyvest @PwC_Nigeria @BinanceUS Make my dreams come true☺️👏",Faith7252227791,Faith,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-29T05:46:24Z,2025-06-29T06:46:24+01:00,2025-06-29,5,6,Sunday,2025-W26,2025-06-29T05:46:24Z
,tweet-1939191209215373818,"@paseomobolanle Nah, I think it’s actually good if you collect first or second. Then you can put the money in PiggyVest and gain interest.",ManLikeBelz,Tamunobelema 🌹🎩🇮🇹,['PiggyVest'],slightly_positive,opinion,PiggyVest,investments,very_positive,2025-06-29T05:16:27Z,2025-06-29T06:16:27+01:00,2025-06-29,5,6,Sunday,2025-W26,2025-06-29T05:16:27Z
,tweet-1939127075207524689,"Does PiggyVest give you money instantly without requiring any contribution, to be paid back without interest?",Kwaliyo,Muhammadu,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-29T01:01:36Z,2025-06-29T02:01:36+01:00,2025-06-29,1,2,Sunday,2025-W26,2025-06-29T01:01:36Z
,tweet-1939113967122522201,"If your monthly contribution to the Ajo is N100k and there are 11 people, you will get N1m when it's your turn. Assuming you are the first person to pack, you have access to N1m without any interest. Piggyvest does not give that.",Fejiro___,Et Tu,['PiggyVest'],slightly_negative,opinion,PiggyVest,savings_plans,slightly_negative,2025-06-29T00:09:31Z,2025-06-29T01:09:31+01:00,2025-06-29,0,1,Sunday,2025-W26,2025-06-29T00:09:31Z
,tweet-1939107072055910789,Doing “ajo” in 2025 is wild!! What happened to piggyvest ?,paseomobolanle,𝙾𝚗𝚢𝚎𝚔𝚊𝚌𝚑𝚒,['PiggyVest'],slightly_positive,inquiry,PiggyVest,inquiry,slightly_positive,2025-06-28T23:42:07Z,2025-06-29T00:42:07+01:00,2025-06-29,23,0,Sunday,2025-W26,2025-06-28T23:42:07Z
,tweet-1939107072055910789,Doing “ajo” in 2025 is wild!! What happened to piggyvest ?,paseomobolanle,𝙾𝚗𝚢𝚎𝚔𝚊𝚌𝚑𝚒,['PiggyVest'],slightly_positive,inquiry,PiggyVest,savings_plans,slightly_positive,2025-06-28T23:42:07Z,2025-06-29T00:42:07+01:00,2025-06-29,23,0,Sunday,2025-W26,2025-06-28T23:42:07Z
,tweet-1939078699225067918,@AyodejiMakelemi @piggyvest see as fraud niggaz full your cs 😂,KanuBen2,Kanu.eth,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-06-28T21:49:22Z,2025-06-28T22:49:22+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:49:22Z
,tweet-1939078012688851085,@Eniola_x1 This still reasonable tho... Make I open piggyvest savings for that one...,primedconsults,Adekunle,['PiggyVest'],slightly_positive,opinion,PiggyVest,savings_plans,slightly_positive,2025-06-28T21:46:39Z,2025-06-28T22:46:39+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:46:39Z
,tweet-1939077055481598021,"If I convert £5000 to Naira, it gives me 10.6 million. Put in piggy vest for one year, i will earn at-least 150k naira in interest every month! By the end of the year, if I convert the 10.6million Naira back to £, I won’t get up to £5000 back! In the end, Did I gain or loose ?",lilyally98,Lilyallly❤️🇬🇧,['PiggyVest'],neutral,inquiry,PiggyVest,investments,neutral,2025-06-28T21:42:50Z,2025-06-28T22:42:50+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:42:50Z
,tweet-1939077055481598021,"If I convert £5000 to Naira, it gives me 10.6 million. Put in piggy vest for one year, i will earn at-least 150k naira in interest every month! By the end of the year, if I convert the 10.6million Naira back to £, I won’t get up to £5000 back! In the end, Did I gain or loose ?",lilyally98,Lilyallly❤️🇬🇧,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-28T21:42:50Z,2025-06-28T22:42:50+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:42:50Z
,tweet-1939076059049402538,"@gtbank is just a useless bank in general , please @piggyvest I've tried to no avail, you are the only bank linking me and Gtb, together , I need to drop that useless bank please",Xeno_Xr27B,undiluted_Faxxx,['PiggyVest'],slightly_negative,complaint,PiggyVest,customer_support,slightly_negative,2025-06-28T21:38:53Z,2025-06-28T22:38:53+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:38:53Z
,tweet-1939076059049402538,"@gtbank is just a useless bank in general , please @piggyvest I've tried to no avail, you are the only bank linking me and Gtb, together , I need to drop that useless bank please",Xeno_Xr27B,undiluted_Faxxx,['PiggyVest'],slightly_negative,complaint,PiggyVest,inquiry,slightly_negative,2025-06-28T21:38:53Z,2025-06-28T22:38:53+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:38:53Z
,tweet-1939076056691994643,"@piggyvest please how do I unlink useless bank @gtbank from my account , please , too many times that useless gtb embarrasses me , they never show credit alerts but are too quick to show debits , they take hours to receive confirmed payments ,",Xeno_Xr27B,undiluted_Faxxx,['PiggyVest'],very_negative,inquiry,PiggyVest,inquiry,neutral,2025-06-28T21:38:52Z,2025-06-28T22:38:52+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:38:52Z
,tweet-1939076056691994643,"@piggyvest please how do I unlink useless bank @gtbank from my account , please , too many times that useless gtb embarrasses me , they never show credit alerts but are too quick to show debits , they take hours to receive confirmed payments ,",Xeno_Xr27B,undiluted_Faxxx,['PiggyVest'],very_negative,inquiry,PiggyVest,payments_transfers,very_negative,2025-06-28T21:38:52Z,2025-06-28T22:38:52+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:38:52Z
,tweet-1939075864102068648,@iamtennygee @OPay_NG @piggyvest @cowrywise @Risevest 1. Optimus by Afriinvest: monthly 2. Bamboo: quarterly or annual 3. Trove: annual,SuccesfulFrank,FrankTalksFinance,['PiggyVest'],neutral,opinion,,,,2025-06-28T21:38:06Z,2025-06-28T22:38:06+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:38:06Z
,tweet-1939068537143787676,@iamchrisani @dangbanamanager And piggyvest dey give us 18% 🤦🏽‍♂️,chichi0y,D,['PiggyVest'],slightly_positive,opinion,PiggyVest,investments,slightly_positive,2025-06-28T21:09:00Z,2025-06-28T22:09:00+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:09:00Z
,tweet-1939066830225842670,"Piggyvest Edakun, give us an option to break safe lock.",abiikeblogger,Aaron's Super Rich Aunty,['PiggyVest'],neutral,suggestion,PiggyVest,savings_plans,slightly_negative,2025-06-28T21:02:13Z,2025-06-28T22:02:13+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:02:13Z
,tweet-1939066830225842670,"Piggyvest Edakun, give us an option to break safe lock.",abiikeblogger,Aaron's Super Rich Aunty,['PiggyVest'],neutral,suggestion,PiggyVest,suggestion,slightly_positive,2025-06-28T21:02:13Z,2025-06-28T22:02:13+01:00,2025-06-28,21,22,Saturday,2025-W26,2025-06-28T21:02:13Z
,tweet-1939061055868854327,"Saw this kolo (piggy vest) two weeks ago and I bought it. I just broke it and now I’m in the mood to buy his love 😌 Babe come to me, I can afford you 🥹",Itdevie,FFO✨🤍,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-06-28T20:39:16Z,2025-06-28T21:39:16+01:00,2025-06-28,20,21,Saturday,2025-W26,2025-06-28T20:39:16Z
,tweet-1921841267278774517,"@Myloo007 @Opeolu_waa Piggyvest is a savings and investment app. Flex naira - 12% per annum with compounding interest. Piggy bank-18% per annum with compounding interest. Safe lock-20-22% Dollars savings- 7% Flexnaira maximum withdrawal is 4times a month, anything beyond that you lose your interest",AkpanE_,The Chef Abuja,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-05-12T08:13:58Z,2025-05-12T09:13:58+01:00,2025-05-12,8,9,Monday,2025-W20,2025-05-12T08:13:58Z
,tweet-1921841267278774517,"@Myloo007 @Opeolu_waa Piggyvest is a savings and investment app. Flex naira - 12% per annum with compounding interest. Piggy bank-18% per annum with compounding interest. Safe lock-20-22% Dollars savings- 7% Flexnaira maximum withdrawal is 4times a month, anything beyond that you lose your interest",AkpanE_,The Chef Abuja,['PiggyVest'],neutral,opinion,PiggyVest,withdrawals,neutral,2025-05-12T08:13:58Z,2025-05-12T09:13:58+01:00,2025-05-12,8,9,Monday,2025-W20,2025-05-12T08:13:58Z
,tweet-1921837612379095118,PiggyVest putting me through this turmoil because I want to change my withdrawal bank is so strange.,divineakporaye,get your pvc,['PiggyVest'],very_negative,complaint,PiggyVest,withdrawals,very_negative,2025-05-12T07:59:27Z,2025-05-12T08:59:27+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:59:27Z
,tweet-1921829516336349627,"@getpocketapp I'm back again with same issue from 4days ago which was resolved ,this is another one it happened on Saturday, today is Monday and I'm yet to be credited Recipient was debited successfully and not reversed but pocket app has decided to not credit me",susan81350,Taiwo,['Pocket'],very_negative,complaint,Pocket,transfers,very_negative,2025-05-12T07:27:17Z,2025-05-12T08:27:17+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:27:17Z
,tweet-1921829516336349627,"@getpocketapp I'm back again with same issue from 4days ago which was resolved ,this is another one it happened on Saturday, today is Monday and I'm yet to be credited Recipient was debited successfully and not reversed but pocket app has decided to not credit me",susan81350,Taiwo,['Pocket'],very_negative,complaint,Pocket,app_performance,very_negative,2025-05-12T07:27:17Z,2025-05-12T08:27:17+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:27:17Z
,tweet-1921829139859767640,@krane_operator It's in the works and will be live on the Piggyvest app very soon 😉,piggyvest,Piggyvest,['PiggyVest'],very_positive,opinion,PiggyVest,customer_support,very_positive,2025-05-12T07:25:47Z,2025-05-12T08:25:47+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:25:47Z
,tweet-1921829139859767640,@krane_operator It's in the works and will be live on the Piggyvest app very soon 😉,piggyvest,Piggyvest,['PiggyVest'],very_positive,opinion,PiggyVest,app_performance,very_positive,2025-05-12T07:25:47Z,2025-05-12T08:25:47+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:25:47Z
,tweet-1921827818872205432,"Trying to build a fintech product that actually sticks? Here’s what Joshua Chibueze, Somto Ifezue, and Odunayo Eweniyi set out to do when they built PiggyVest (@PiggyBankNG)—now Nigeria’s most trusted digital savings platform ⬇️",marketinginact,Marketing In Action,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-05-12T07:20:32Z,2025-05-12T08:20:32+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:20:32Z
,tweet-1921827818872205432,"Trying to build a fintech product that actually sticks? Here’s what Joshua Chibueze, Somto Ifezue, and Odunayo Eweniyi set out to do when they built PiggyVest (@PiggyBankNG)—now Nigeria’s most trusted digital savings platform ⬇️",marketinginact,Marketing In Action,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,very_positive,2025-05-12T07:20:32Z,2025-05-12T08:20:32+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:20:32Z
,tweet-1921827818872205432,"Trying to build a fintech product that actually sticks? Here’s what Joshua Chibueze, Somto Ifezue, and Odunayo Eweniyi set out to do when they built PiggyVest (@PiggyBankNG)—now Nigeria’s most trusted digital savings platform ⬇️",marketinginact,Marketing In Action,['PiggyVest'],very_positive,opinion,PiggyVest,savings_plans,very_positive,2025-05-12T07:20:32Z,2025-05-12T08:20:32+01:00,2025-05-12,7,8,Monday,2025-W20,2025-05-12T07:20:32Z
,tweet-1921810775833821401,@Opeolu_waa How does piggy vest work? Someone pls explain,ancient0_1,~ãñçîéñt👽,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-05-12T06:12:49Z,2025-05-12T07:12:49+01:00,2025-05-12,6,7,Monday,2025-W20,2025-05-12T06:12:49Z
,tweet-1921808214745563344,"I’m glad guys are gradually taking piggyvest serious too, before piggyvest was assumed to be girlee thing to do. Now reality be making Men lock in too with piggyvest. 💙✌️",AkpanE_,The Chef Abuja,['PiggyVest'],very_positive,opinion,PiggyVest,brand_perception,very_positive,2025-05-12T06:02:38Z,2025-05-12T07:02:38+01:00,2025-05-12,6,7,Monday,2025-W20,2025-05-12T06:02:38Z
,tweet-1921705130539278723,"@ChigoLahla83085 Lol yes like Tems the Grammy award winner like AYRA star the super star like the CEOs of banks and like the unicorn startup CEOs such as PiggyVest, like world leaders like Kemi badenoch and co . You all cry",owolanky,oloriAlayiuwa,['PiggyVest'],neutral,opinion,PiggyVest,brand_perception,slightly_positive,2025-05-11T23:13:01Z,2025-05-12T00:13:01+01:00,2025-05-12,23,0,Monday,2025-W20,2025-05-11T23:13:01Z
,tweet-1921693932456411469,@UnkleAyo @cowrywise Ask them about the interest on it…Piggyvest Increased its own but they got stucked to 14%,Gustavo_et_sol,𝕲𝖚𝖘𝖙𝖆𝖛𝖔,['PiggyVest'],very_positive,opinion,PiggyVest,investments,very_positive,2025-05-11T22:28:31Z,2025-05-11T23:28:31+01:00,2025-05-11,22,23,Sunday,2025-W19,2025-05-11T22:28:31Z
,tweet-1921669711625916789,@TheLifeOfFums PiggyVest needs to run you your coins at this rate 😂😂,daraassimita,Oluwadarasimi,['PiggyVest'],slightly_negative,complaint,PiggyVest,withdrawals,slightly_negative,2025-05-11T20:52:16Z,2025-05-11T21:52:16+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:52:16Z
,tweet-1921667701354705286,"You won’t believe this, but safelock, PiggyVest, one year. You will get 10 million upfront with 1k on top for guiding.",PresidentFums,Thandiwe,['PiggyVest'],very_negative,spam,PiggyVest,savings_plans,very_negative,2025-05-11T20:44:17Z,2025-05-11T21:44:17+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:44:17Z
,tweet-1921665529938325529,@Odumodublvck_ U wey lock ur money for PiggyVest make e mature😂,9jaxavier,Lhucky,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-05-11T20:35:39Z,2025-05-11T21:35:39+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:35:39Z
,tweet-1921665259649040860,@Odumodublvck_ U wan go comot am from PiggyVest savings😭😂,9jaxavier,Lhucky,['PiggyVest'],neutral,opinion,PiggyVest,savings_plans,neutral,2025-05-11T20:34:35Z,2025-05-11T21:34:35+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:34:35Z
,tweet-1921661382841270652,had to remove from the money i was saving for NYSC to do data. This is why one should use piggyvest's safelock 💔💔,Theofalcon01,Calvary Bro,['PiggyVest'],slightly_positive,opinion,PiggyVest,savings_plans,very_positive,2025-05-11T20:19:11Z,2025-05-11T21:19:11+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:19:11Z
,tweet-1921661382841270652,had to remove from the money i was saving for NYSC to do data. This is why one should use piggyvest's safelock 💔💔,Theofalcon01,Calvary Bro,['PiggyVest'],slightly_positive,opinion,PiggyVest,withdrawals,slightly_negative,2025-05-11T20:19:11Z,2025-05-11T21:19:11+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:19:11Z
,tweet-1921660650029215766,@BasketballProfe Basketball pro…I don use the 1300 stake now..e don go… ave got nothing on my name I ave 103 naira left in my pocket app…@BasketballProfe may you live long for us🙏🏽..help me..I took the last risk see where it landed me with my last 1300 Denver-Oklahoma it’s not fair 💔,nvxnova,nvxnova,['Pocket'],very_negative,opinion,,,,2025-05-11T20:16:16Z,2025-05-11T21:16:16+01:00,2025-05-11,20,21,Sunday,2025-W19,2025-05-11T20:16:16Z
,tweet-1939799742575493126,@PokeTeeJay I can’t even imagine opening one in any set. I can’t even get one on the stupid pocket app.,IrishHusker5,Jon - I dont pay FF or your fees,['Pocket'],very_negative,complaint,Pocket,app_performance,very_negative,2025-06-30T21:34:33Z,2025-06-30T22:34:33+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:34:33Z
,tweet-1939798590110548172,@_wilywale @iamrolandex @piggyvest lol not so 😂😂trust them 100%,localboi0,RAYTO SPORT,['PiggyVest'],very_positive,opinion,PiggyVest,trust_security,very_positive,2025-06-30T21:29:58Z,2025-06-30T22:29:58+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:29:58Z
,tweet-1939796855547638206,@localboi0 @iamrolandex @piggyvest Fear don grip you ? 😅,_wilywale,BIG WILY!,['PiggyVest'],neutral,inquiry,PiggyVest,inquiry,neutral,2025-06-30T21:23:04Z,2025-06-30T22:23:04+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:23:04Z
,tweet-1939796855547638206,@localboi0 @iamrolandex @piggyvest Fear don grip you ? 😅,_wilywale,BIG WILY!,['PiggyVest'],neutral,inquiry,PiggyVest,trust_security,neutral,2025-06-30T21:23:04Z,2025-06-30T22:23:04+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:23:04Z
,tweet-1939796484398125352,"@piggyvest Help me.. I don't see where my 1.8M entered after withdrawal, and I need it ASAP",banibenji,AgeofUltron,['PiggyVest'],very_negative,complaint,PiggyVest,withdrawals,very_negative,2025-06-30T21:21:36Z,2025-06-30T22:21:36+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:21:36Z
,tweet-1939796484398125352,"@piggyvest Help me.. I don't see where my 1.8M entered after withdrawal, and I need it ASAP",banibenji,AgeofUltron,['PiggyVest'],very_negative,complaint,PiggyVest,customer_support,very_negative,2025-06-30T21:21:36Z,2025-06-30T22:21:36+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:21:36Z
,tweet-1939796079857353042,"If you start saving 1k everyday for the next 18 years, you will be saving 6.570,000. If you now put the money in Piggyvest or any financial savings app that returns interest. You will have something later in future.",BlakXtar,👑Yemi_Crown❤️💡,['PiggyVest'],slightly_positive,opinion,PiggyVest,savings_plans,slightly_positive,2025-06-30T21:19:59Z,2025-06-30T22:19:59+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:19:59Z
,tweet-1939796079857353042,"If you start saving 1k everyday for the next 18 years, you will be saving 6.570,000. If you now put the money in Piggyvest or any financial savings app that returns interest. You will have something later in future.",BlakXtar,👑Yemi_Crown❤️💡,['PiggyVest'],slightly_positive,opinion,PiggyVest,investments,slightly_positive,2025-06-30T21:19:59Z,2025-06-30T22:19:59+01:00,2025-06-30,21,22,Monday,2025-W27,2025-06-30T21:19:59Z
